mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
32.677525997161865,1.7684754928972106,1.913238763809204,0.22513394561331593,0.6296178606936361,0.1792328642721363,0.04360202726228762,9,1,121,0.4494506741382034,0.643115174735617,0.7483273008793065,"{'colsample_bytree': 0.6296178606936361, 'gamma': 0.1792328642721363, 'learning_rate': 0.04360202726228762, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 121, 'reg_alpha': 0.4494506741382034, 'reg_lambda': 0.643115174735617, 'subsample': 0.7483273008793065}",0.970333169537951,0.9697347193582444,0.9623267524432543,0.9674648804464833,0.0036414104581944523,13
24.09206287066142,1.014462943886602,1.3984544277191162,0.13019754136349557,0.8675365010654429,0.33296117830874833,0.18147635843524085,8,3,84,0.4722149251619493,0.6793913689074526,0.885297914889198,"{'colsample_bytree': 0.8675365010654429, 'gamma': 0.33296117830874833, 'learning_rate': 0.18147635843524085, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 84, 'reg_alpha': 0.4722149251619493, 'reg_lambda': 0.6793913689074526, 'subsample': 0.885297914889198}",0.9694501115124008,0.9683930594021662,0.9740228615936354,0.9706220108360674,0.0024431781484200027,8
44.97670499483744,1.7892133181274243,2.454693555831909,0.1728343137988506,0.9043140194467589,0.2806385987847481,0.23358048218682267,9,3,186,0.7106628896857874,0.666336231217747,0.7757346007463081,"{'colsample_bytree': 0.9043140194467589, 'gamma': 0.2806385987847481, 'learning_rate': 0.23358048218682267, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 186, 'reg_alpha': 0.7106628896857874, 'reg_lambda': 0.666336231217747, 'subsample': 0.7757346007463081}",0.9290358533496155,0.9286491640236286,0.9188919093816141,0.9255256422516194,0.004693413185990863,20
54.046858628590904,0.8533955954059492,2.5425524711608887,0.050500050786977356,0.6806876809341584,0.4478817978367597,0.1478573647228124,7,4,271,0.1393314544058757,1.4066260689167258,0.8159364365206693,"{'colsample_bytree': 0.6806876809341584, 'gamma': 0.4478817978367597, 'learning_rate': 0.1478573647228124, 'max_depth': 7, 'min_child_weight': 4, 'n_estimators': 271, 'reg_alpha': 0.1393314544058757, 'reg_lambda': 1.4066260689167258, 'subsample': 0.8159364365206693}",0.9645636844194553,0.9656156722361806,0.9280605801373208,0.9527466455976522,0.0174609667644809,17
17.095487515131634,0.7990220450311424,0.9480905532836914,0.054294467409146,0.6812244898939077,0.4714267852789905,0.18367098528167544,5,6,77,0.9296976523425731,1.7121805693466254,0.8533615026041694,"{'colsample_bytree': 0.6812244898939077, 'gamma': 0.4714267852789905, 'learning_rate': 0.18367098528167544, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 77, 'reg_alpha': 0.9296976523425731, 'reg_lambda': 1.7121805693466254, 'subsample': 0.8533615026041694}",0.9798752190920906,0.9773985684932285,0.9686530742241602,0.9753089539364931,0.004813799650033522,1
27.304593563079834,1.0552740457056256,1.9867820739746094,0.46604791260761314,0.9485842360750871,0.40183603844955723,0.06410531707695039,8,6,124,0.32434502100527396,0.6831319320510101,0.7425191352307899,"{'colsample_bytree': 0.9485842360750871, 'gamma': 0.40183603844955723, 'learning_rate': 0.06410531707695039, 'max_depth': 8, 'min_child_weight': 6, 'n_estimators': 124, 'reg_alpha': 0.32434502100527396, 'reg_lambda': 0.6831319320510101, 'subsample': 0.7425191352307899}",0.9754063891371046,0.9703497956062765,0.9690799975583788,0.9716120607672534,0.0027326168903702426,6
29.928014357884724,0.8922025652784273,1.5432870388031006,0.15131851622186157,0.9627313766183017,0.13606612469231766,0.19783013495699506,3,4,254,0.8607305832563434,0.510428195796786,0.8042989210310263,"{'colsample_bytree': 0.9627313766183017, 'gamma': 0.13606612469231766, 'learning_rate': 0.19783013495699506, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 254, 'reg_alpha': 0.8607305832563434, 'reg_lambda': 0.510428195796786, 'subsample': 0.8042989210310263}",0.9774804999705384,0.9757843194877321,0.9712019556395256,0.974822258365932,0.0026519428011281022,2
30.223595301310223,0.8425825574308871,2.0448277791341147,0.09627503104192466,0.7669644012595116,0.11105390523536512,0.044760956526768016,6,3,167,0.21876421957307024,1.3371530030260117,0.7615344684232164,"{'colsample_bytree': 0.7669644012595116, 'gamma': 0.11105390523536512, 'learning_rate': 0.044760956526768016, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 167, 'reg_alpha': 0.21876421957307024, 'reg_lambda': 1.3371530030260117, 'subsample': 0.7615344684232164}",0.9735364594285685,0.9720033194068023,0.9717982833420389,0.9724460207258033,0.0007755868188366391,3
36.898900826772056,0.7167043679715188,2.0628374417622886,0.04164617927333936,0.6259568988435926,0.12695770696717235,0.08159405822319434,9,2,180,0.30087830981676966,0.9272607415662014,0.6147547789418131,"{'colsample_bytree': 0.6259568988435926, 'gamma': 0.12695770696717235, 'learning_rate': 0.08159405822319434, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 180, 'reg_alpha': 0.30087830981676966, 'reg_lambda': 0.9272607415662014, 'subsample': 0.6147547789418131}",0.9727422139982165,0.9765234683836985,0.9664648274771588,0.9719101699530247,0.004148356075325349,4
32.446008364359535,0.5948714404800886,1.8782543341318767,0.03985800738966881,0.8438257335919588,0.25133951161443074,0.02492883786249691,7,1,178,0.23956189066697242,0.7173423081368346,0.7957811041110252,"{'colsample_bytree': 0.8438257335919588, 'gamma': 0.25133951161443074, 'learning_rate': 0.02492883786249691, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 178, 'reg_alpha': 0.23956189066697242, 'reg_lambda': 0.7173423081368346, 'subsample': 0.7957811041110252}",0.9713957898280003,0.96780123676238,0.970518797217723,0.9699052746027012,0.001530252797143393,11
