trx_amt,user_total_txns_3d,user_total_amount_3d,user_avg_amount_3d,user_median_amount_3d,user_max_amount_3d,user_min_amount_3d,user_unique_recipients_3d,user_unique_channels_3d,user_unique_types_3d,user_total_txns_7d,user_total_amount_7d,user_avg_amount_7d,user_median_amount_7d,user_max_amount_7d,user_min_amount_7d,user_unique_recipients_7d,user_unique_channels_7d,user_unique_types_7d,user_channel_diversity_score_7d,user_type_diversity_score_7d,user_night_txns_7d,user_weekend_txns_7d,user_peak_hour_txns_7d,user_off_peak_hour_txns_7d,user_avg_start_balance_7d,user_avg_end_balance_7d,user_min_balance_7d,user_max_balance_7d,user_balance_volatility_7d,user_avg_amount_per_recipient_7d,user_max_amount_to_single_recipient_7d,user_recipient_concentration_ratio_7d,user_avg_time_between_txns_7d,user_txn_frequency_score_7d,user_days_since_last_txn,actual_label
0.008756061468842247,-0.0023542409590840284,0.0,0.0,0.0,0.0,-0.0024474026371009146,0.0,0.0,-0.0010862699584854487,0.0,-0.000578061325359973,0.0,0.0,0.0,0.0,0.0,0.001069994452038566,0.0,0.0,0.0018878808452531667,0.0,-0.0007452100858523273,0.0,-0.008429491191043064,0.0,0.0,-0.003104997544856327,-0.0005333177514487634,0.0,-0.0009711895400516201,-0.0013363999168548675,-0.0005358662470137394,0.0,0.0010981030570388732,0.0,0
-0.004449834665661539,-0.0019919124519203364,-0.0028622775353798627,-8.45277004817094e-05,-0.0014332306254084188,-0.0005628935068845713,0.0007432832832395619,0.0,0.0005229989449766581,0.0008739677123201684,0.0,0.0,0.0028412394851219363,0.0,0.0007366509674240964,0.001223095223334214,0.0005893257622856231,0.0027132502574673117,-0.003435261640795019,0.002354797192622255,0.0,0.0,0.0,0.0,-0.0011460799911071305,-0.0026642392614145594,0.0006334012070471128,0.0007054304600595253,-0.0012511043425096004,0.002376385669514504,0.0,0.0,-0.012032616129739517,0.002592789403522082,0.00371048520275301,0.0,0
0.0052423241487402775,0.0018260490636016966,0.0,0.0,0.0,0.004082804497625617,0.0016416534777188776,0.005210622353989027,0.0,0.002876808417670396,0.0020146304757811115,-0.0059070210430989,0.0,-0.0009408506579793421,0.0,0.0010405323905671256,0.0,0.0017380380258097546,0.0023525056076845996,0.002450019810416383,0.0,0.00215558519773187,0.0,0.0,0.0,0.004925972735187245,0.0,0.0,0.0,0.0008394575001489428,-0.0033646603347759845,0.0,0.002602485844143166,-0.014772713742606898,0.00011190952101457208,0.0,0
0.006304823253046102,-0.0019575411699370563,0.0007313847014353997,0.0,-0.000458484602875949,-0.0006235047064835804,0.0,0.0013674445506757465,0.0,0.0,-0.0010600098771461372,0.0,0.0,0.0,0.0,-0.0017429299292345012,-0.0016456555084820384,0.0014903194499360519,0.001859581634501494,-4.813107980247766e-05,-0.005534499575624127,0.0,-0.005959035638768466,-0.0008898267628302846,-0.0010605783395522378,0.0,0.0,-0.0030274382271808105,0.0,0.0012228993433762358,-0.0009310375572390228,-0.0019597381238743534,0.0006198402998891588,-0.0016915166771816724,0.0,0.0,0
0.0040671979178210395,0.0006080020659761363,0.0,0.0,-0.0003454809199968345,0.0,0.0007638228848703088,0.00112082643886644,0.0,-0.0019339713240822376,0.0,0.0,0.0,0.0019228329115582813,-0.0001235475649933252,-0.001105284002462123,0.0,0.0013325573776926992,0.0,-0.0012893634215885934,-0.003091282337067901,0.0010956556674513115,0.001429250552820731,0.0003923863090575169,0.0009204063542072961,0.00039651202708171856,-0.0023300653785673447,-0.00038702611924867463,0.0,0.0006256267498042056,-0.0026837828036945354,0.0,-0.003930507136343448,-0.0013818285043357007,-0.010573031859600642,0.0,0
0.0,0.0,-0.0017014932930410353,0.0,-0.0025766916208739858,0.00437820402455431,0.0,0.0,-0.00215124092693616,0.0,-0.0007430528206634167,0.0,0.0,-0.001064017348008772,0.0,0.0,-0.00047569155324389003,-0.001755072266527209,-0.00103359192904921,0.0,0.0,0.0,0.0,-0.0010340659284301796,0.0015704170499370883,0.0,-0.0014088044667221243,-0.0017177082123499335,0.0,-3.111584515994758e-05,0.0,0.0,0.0,0.001470009978890175,0.0,0.0,0
-0.004038992398775064,0.0,0.0,0.0,-0.0010310823631929885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017575315874252522,-0.0010695652028234004,-0.0014792052576886718,-0.002965640297183131,0.0005464507758231136,0.002353469452007291,0.0,0.0005460426529009502,0.0,4.353460522591345e-05,0.0009521851973177257,0.0,0.0,0.0,-0.0006426171801078863,-0.0016076739533810434,0.0016677926314409746,0.0013287117601453074,-0.0015522219319276012,-0.0004563155678992772,0.0,-0.0025909044404689567,-0.0015601594606603764,0.0,0
-0.0036446390551068703,-0.0009804530940738538,-0.0019926822679624343,-0.003788570397566635,0.004457266372228856,0.0,-0.0004158860481557752,0.0013145759332347105,0.002071472577659387,0.0016241070636036556,-0.002241915133622579,-0.008118881619451023,0.0,0.003596110598183314,-0.0017738181348703743,0.0,0.0030666759077044928,0.0,-0.002130475732851607,-0.0004094001476555866,0.0,0.0017259949631169746,-0.001954039600328345,-0.0017422000256179092,0.0,0.0025828090658133983,-0.0036008259437217784,0.003796933752361277,-0.003434300195648363,-0.004655441786157606,0.001864720720895531,-0.0007211644111952509,-0.006933575737758849,0.0030501416845917315,0.0016688044827338905,0.0,0
-0.002966779464399324,-0.007266071625112745,0.0,0.0,0.0042601135960978285,-0.0009369510968713934,-0.0037305750602954855,0.0,0.0,0.0,0.0,-0.001521600330401714,0.0010338335177955686,0.0,0.0005927420649996442,0.004132190735267523,0.002220874580232448,0.0012494507390233413,0.0,0.0,0.005542696882589937,0.0,-0.006309231486945156,0.0,0.0036702409051821146,0.0,0.0,-0.0029659424146282446,0.0,0.0016800030769180629,0.0014267276035492612,0.0,0.0,0.0,0.002726685650203475,0.0,0
-0.027626581584347772,0.0034243808129064126,0.004155142265042217,0.0023857774984715583,-0.003027078037183481,0.0019102066042487806,0.0,0.0006983700830620898,0.0031133592199246883,0.0027846780466594403,0.002523349438967977,0.0009866566167772638,0.0,0.002970114190838982,-0.006328632753047458,-0.0019040977006343964,-0.00021644060561587503,0.0,0.0,0.0,-0.00544923755589441,0.0029748209723144963,0.0,0.0,-0.0017381713652326188,0.0,0.0011776189500755665,0.0048963996140003845,0.0,0.00555100821473478,-0.0042784685920002966,0.0,0.006540236435039806,0.0073464702191835644,0.0,0.0,0
-0.004846060614804582,0.0014663410632917236,0.0,0.0,0.0,0.0,-0.000724350635406617,0.0,0.0,0.0,0.0,0.0,0.0001404022050837039,-0.0017460991633619,0.0,0.0,0.0,0.0,-0.0006959980807444096,-0.0012675442057394099,0.0,0.0,-0.00127722465803859,0.0,0.0,0.0,0.0,0.0,-0.0014301434510209604,0.0010845929317177035,0.0,0.0,-0.009287984895760083,0.0029507805885149313,0.0010888503427657868,0.0,0
-0.02890540581344946,-0.0017695167300481195,0.0,-0.0015541931216030789,0.0,0.002748021452203195,0.0031677752155024434,0.0,-0.001908056181910063,0.0017171526980708429,0.0,-0.003784134201178716,0.004644447611494916,0.003491125533022575,-0.003765887115440403,0.0,0.0006865024158837728,0.0028624625789414526,0.0,0.0,0.0037318914749577647,0.0,0.0002358875121998614,-0.0011857860056466898,0.0,-0.002875882546277603,0.0,0.0021838984354796854,0.0,0.0015907616893022474,-0.0017795220031975618,0.0,0.00255222998968132,0.001120939967670341,0.0,0.0,0
