mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
43.332954009373985,5.247948619482946,3.5170714060465493,1.0387057894668192,0.6296178606936361,0.1792328642721363,0.04360202726228762,9,1,121,0.4494506741382034,0.643115174735617,0.7483273008793065,"{'colsample_bytree': 0.6296178606936361, 'gamma': 0.1792328642721363, 'learning_rate': 0.04360202726228762, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 121, 'reg_alpha': 0.4494506741382034, 'reg_lambda': 0.643115174735617, 'subsample': 0.7483273008793065}",0.8662646120688725,0.8113186500592316,0.7901186390403724,0.8225673003894922,0.032087914680386236,6
33.40250960985819,1.5767933277178534,2.5762192408243814,0.7044609719239596,0.8675365010654429,0.33296117830874833,0.18147635843524085,8,3,84,0.4722149251619493,0.6793913689074526,0.885297914889198,"{'colsample_bytree': 0.8675365010654429, 'gamma': 0.33296117830874833, 'learning_rate': 0.18147635843524085, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 84, 'reg_alpha': 0.4722149251619493, 'reg_lambda': 0.6793913689074526, 'subsample': 0.885297914889198}",0.8101135900368827,0.7573913067473284,0.8073723296351996,0.7916257421398035,0.024233256104351397,14
77.53996046384175,4.787782200264691,3.321870962778727,0.844171838463158,0.9043140194467589,0.2806385987847481,0.23358048218682267,9,3,186,0.7106628896857874,0.666336231217747,0.7757346007463081,"{'colsample_bytree': 0.9043140194467589, 'gamma': 0.2806385987847481, 'learning_rate': 0.23358048218682267, 'max_depth': 9, 'min_child_weight': 3, 'n_estimators': 186, 'reg_alpha': 0.7106628896857874, 'reg_lambda': 0.666336231217747, 'subsample': 0.7757346007463081}",0.612818596910257,0.6952445584687913,0.684320497823342,0.6641278844007967,0.03655421555567848,18
98.04978601137798,7.064343343478343,3.4761935075124106,0.01740339835479653,0.6806876809341584,0.4478817978367597,0.1478573647228124,7,4,271,0.1393314544058757,1.4066260689167258,0.8159364365206693,"{'colsample_bytree': 0.6806876809341584, 'gamma': 0.4478817978367597, 'learning_rate': 0.1478573647228124, 'max_depth': 7, 'min_child_weight': 4, 'n_estimators': 271, 'reg_alpha': 0.1393314544058757, 'reg_lambda': 1.4066260689167258, 'subsample': 0.8159364365206693}",0.79001385952498,0.6823813668092691,0.7204464667493057,0.7309472310278516,0.04456372149237227,15
25.19166088104248,2.2328327643420716,1.1457648277282715,0.07194386448196431,0.6812244898939077,0.4714267852789905,0.18367098528167544,5,6,77,0.9296976523425731,1.7121805693466254,0.8533615026041694,"{'colsample_bytree': 0.6812244898939077, 'gamma': 0.4714267852789905, 'learning_rate': 0.18367098528167544, 'max_depth': 5, 'min_child_weight': 6, 'n_estimators': 77, 'reg_alpha': 0.9296976523425731, 'reg_lambda': 1.7121805693466254, 'subsample': 0.8533615026041694}",0.8502466448359951,0.7759320206616339,0.7734554121000312,0.7998780258658867,0.035630340350220446,11
50.494468450546265,1.693875396288407,3.2117071946461997,0.2633784654208911,0.9485842360750871,0.40183603844955723,0.06410531707695039,8,6,124,0.32434502100527396,0.6831319320510101,0.7425191352307899,"{'colsample_bytree': 0.9485842360750871, 'gamma': 0.40183603844955723, 'learning_rate': 0.06410531707695039, 'max_depth': 8, 'min_child_weight': 6, 'n_estimators': 124, 'reg_alpha': 0.32434502100527396, 'reg_lambda': 0.6831319320510101, 'subsample': 0.7425191352307899}",0.866012754314245,0.8312031452195556,0.8087803897778026,0.8353320964372011,0.023546720454256143,1
48.126766522725426,0.6526300494067429,2.370093901952108,0.3638316235387109,0.9627313766183017,0.13606612469231766,0.19783013495699506,3,4,254,0.8607305832563434,0.510428195796786,0.8042989210310263,"{'colsample_bytree': 0.9627313766183017, 'gamma': 0.13606612469231766, 'learning_rate': 0.19783013495699506, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 254, 'reg_alpha': 0.8607305832563434, 'reg_lambda': 0.510428195796786, 'subsample': 0.8042989210310263}",0.8563846915595829,0.7587050342276999,0.7672996833156036,0.7941298030342955,0.04416046766968562,12
59.84422183036804,0.4818474152734183,3.3817555904388428,0.5053069620819667,0.7669644012595116,0.11105390523536512,0.044760956526768016,6,3,167,0.21876421957307024,1.3371530030260117,0.7615344684232164,"{'colsample_bytree': 0.7669644012595116, 'gamma': 0.11105390523536512, 'learning_rate': 0.044760956526768016, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 167, 'reg_alpha': 0.21876421957307024, 'reg_lambda': 1.3371530030260117, 'subsample': 0.7615344684232164}",0.8601288148786416,0.8046986933030612,0.7817894623672734,0.815538990182992,0.03288766298891708,7
73.90442641576131,2.6279806803190846,2.8939711252848306,0.13533387626153393,0.6259568988435926,0.12695770696717235,0.08159405822319434,9,2,180,0.30087830981676966,0.9272607415662014,0.6147547789418131,"{'colsample_bytree': 0.6259568988435926, 'gamma': 0.12695770696717235, 'learning_rate': 0.08159405822319434, 'max_depth': 9, 'min_child_weight': 2, 'n_estimators': 180, 'reg_alpha': 0.30087830981676966, 'reg_lambda': 0.9272607415662014, 'subsample': 0.6147547789418131}",0.8463083717913555,0.78457694735804,0.7797090796984979,0.8035314662826312,0.03031305293724643,9
65.62699246406555,1.6272616501637418,2.500072161356608,0.05144759747047947,0.8438257335919588,0.25133951161443074,0.02492883786249691,7,1,178,0.23956189066697242,0.7173423081368346,0.7957811041110252,"{'colsample_bytree': 0.8438257335919588, 'gamma': 0.25133951161443074, 'learning_rate': 0.02492883786249691, 'max_depth': 7, 'min_child_weight': 1, 'n_estimators': 178, 'reg_alpha': 0.23956189066697242, 'reg_lambda': 0.7173423081368346, 'subsample': 0.7957811041110252}",0.8608058944252605,0.8108736623674784,0.8063134464621968,0.8259976677516452,0.024683440810889527,3
